country_code,country_name,year,forest_area_sqkm,total_area_sqkm,forest_percetage,region,income_group
TTO,Trinidad and Tobago,2000,2336.000061,5129.9871,305.461236134377,Latin America & Caribbean,High income
TUN,Tunisia,2000,8370,155360.0104,36.1397999751936,Middle East & North Africa,Lower middle income
TUR,Turkey,2000,101830,769629.9996,88.7550931428115,Europe & Central Asia,Upper middle income
TUV,Tuvalu,2000,10,29.9922,223.661485319516,East Asia & Pacific,Upper middle income
TZA,Tanzania,2000,519200,885799.9948,393.186446200688,Sub-Saharan Africa,Low income
UGA,Uganda,2000,38690,199810.0048,129.891588391574,Sub-Saharan Africa,Low income
UKR,Ukraine,2000,95100,579350.0034,110.113110599146,Europe & Central Asia,Lower middle income
URY,Uruguay,2000,13696.99951,175020.0011,52.4973384959206,Latin America & Caribbean,High income
USA,United States,2000,3035360,9161920.0015,222.240517409739,North America,High income
UZB,Uzbekistan,2000,32120,425399.989,50.6497831620771,Europe & Central Asia,Lower middle income
VCT,St. Vincent and the Grenadines,2000,260,390.0022,447.204143976624,Latin America & Caribbean,Upper middle income
VEN,"Venezuela, RB",2000,491510,882050.0115,373.799465791402,Latin America & Caribbean,Upper middle income
VGB,British Virgin Islands,2000,36.70000076,150.0128,164.110845939917,Latin America & Caribbean,High income
VIR,Virgin Islands (U.S.),2000,204.6999931,350.0126,392.313883475655,Latin America & Caribbean,High income
VNM,Vietnam,2000,117270,311060.0101,252.896181269686,East Asia & Pacific,Lower middle income
VUT,Vanuatu,2000,4400,12189.9904,242.13013326081,East Asia & Pacific,Lower middle income
WLD,World,2000,40556022.3,127375468.4027,213.584182733308,World,NULL
WSM,Samoa,2000,1710,2829.9894,405.331942232716,East Asia & Pacific,Upper middle income
XKX,Kosovo,2000,,10886.9873,,Europe & Central Asia,Lower middle income
YEM,"Yemen, Rep.",2000,5490,527969.9978,6.97529578450603,Middle East & North Africa,Low income
ZAF,South Africa,2000,92410,1213090.0068,51.1005380907569,Sub-Saharan Africa,Upper middle income
ZMB,Zambia,2000,511340,743390.0103,461.415919836716,Sub-Saharan Africa,Lower middle income
ZWE,Zimbabwe,2000,188940,386849.9887,327.627879287049,Sub-Saharan Africa,Low income
ABW,Aruba,1999,4.199999869,180.005,15.651798072964,Latin America & Caribbean,High income
AFG,Afghanistan,1999,13500,652860.005,13.8711744181664,South Asia,Low income
AGO,Angola,1999,598528.0078,1246699.9965,322.049068773153,Sub-Saharan Africa,Lower middle income
ALB,Albania,1999,7712.5,27399.9985,188.818336066697,Europe & Central Asia,Upper middle income
AND,Andorra,1999,160,470.0073,228.357304237615,Europe & Central Asia,High income
ARE,United Arab Emirates,1999,3035,71020.0015,28.6666897634464,Middle East & North Africa,High income
ARG,Argentina,1999,321533.0078,2736690.0113,78.8132949189451,Latin America & Caribbean,High income
ARM,Armenia,1999,3332.000122,28470.0052,78.5085561501345,Europe & Central Asia,Upper middle income
ASM,American Samoa,1999,180.7999992,199.9998,606.412843729604,East Asia & Pacific,Upper middle income
ATG,Antigua and Barbuda,1999,100.2999973,439.9892,152.917937960325,Latin America & Caribbean,High income
AUS,Australia,1999,1288110,7682300.01,112.476350568871,East Asia & Pacific,High income
AUT,Austria,1999,38318.00049,82580.0003,311.262991224485,Europe & Central Asia,High income
AZE,Azerbaijan,1999,8697.999878,82704.9937,70.5484038766232,Europe & Central Asia,Upper middle income
BDI,Burundi,1999,2071.000061,25680.0054,54.0984135042047,Sub-Saharan Africa,Low income
BEL,Belgium,1999,6670,,,Europe & Central Asia,High income
BEN,Benin,1999,51310,112760.0012,305.243532579884,Sub-Saharan Africa,Low income
BFA,Burkina Faso,1999,63078.99902,273600.0113,154.656511641037,Sub-Saharan Africa,Low income
BGD,Bangladesh,1999,14705.99976,130170.0071,75.7849824147824,South Asia,Lower middle income
BGR,Bulgaria,1999,33701.99951,110630.0111,204.353575187367,Europe & Central Asia,Upper middle income
BHR,Bahrain,1999,3.600000143,709.9967,3.40130608483931,Middle East & North Africa,High income
BHS,"Bahamas, The",1999,5150,10009.9874,345.122462391911,Latin America & Caribbean,High income
BIH,Bosnia and Herzegovina,1999,21875,51200.0006,286.600948789833,Europe & Central Asia,Upper middle income
BLR,Belarus,1999,82237.00195,202839.994,271.965119847516,Europe & Central Asia,Upper middle income
BLZ,Belize,1999,14749.69971,22810.0005,433.767902042137,Latin America & Caribbean,Upper middle income
BMU,Bermuda,1999,10,54.0015,124.220623501199,North America,High income
BOL,Bolivia,1999,603613.9844,1083300.0045,373.774850173892,Latin America & Caribbean,Lower middle income
BRA,Brazil,1999,5238170.938,8358139.9972,420.406627323414,Latin America & Caribbean,Upper middle income
BRB,Barbados,1999,63.00000191,429.9918,98.2833423364052,Latin America & Caribbean,High income
BRN,Brunei Darussalam,1999,3986.000061,5270.0025,507.371429315149,East Asia & Pacific,High income
BTN,Bhutan,1999,25960.70068,39800.012,437.555084735924,South Asia,Lower middle income
BWA,Botswana,1999,126532.998,566729.9953,149.770792250812,Sub-Saharan Africa,Upper middle income
CAF,Central African Republic,1999,224195.9961,622980.0038,241.408897920458,Sub-Saharan Africa,Low income
CAN,Canada,1999,3478490.938,9093509.9948,256.601302187396,North America,High income
CHE,Switzerland,1999,11896.99951,39525.0058,201.91334775979,Europe & Central Asia,High income
CHI,Channel Islands,1999,8.000000119,198.0055,27.1026818943231,Europe & Central Asia,High income
CHL,Chile,1999,157769.0039,743532.02,142.338221703161,Latin America & Caribbean,High income
CHN,China,1999,1750145.156,9388230.0057,125.051779875819,East Asia & Pacific,Upper middle income
CIV,Cote d'Ivoire,1999,103174.0039,317999.9928,217.641997242709,Sub-Saharan Africa,Lower middle income
CMR,Cameroon,1999,223360,472709.9909,316.964152407129,Sub-Saharan Africa,Lower middle income
COD,"Congo, Dem. Rep.",1999,1575604.063,2267049.9992,466.214226362013,Sub-Saharan Africa,Low income
COG,"Congo, Rep.",1999,225730,341499.9952,443.402469775496,Sub-Saharan Africa,Lower middle income
COL,Colombia,1999,620603.0078,1109500.0042,375.220101024239,Latin America & Caribbean,Upper middle income
COM,Comoros,1999,454.0000153,1860.9927,163.648009077839,Sub-Saharan Africa,Low income
CPV,Cabo Verde,1999,796.6000366,4029.9882,132.597725857273,Sub-Saharan Africa,Lower middle income
CRI,Costa Rica,1999,23948.00049,51060.0111,314.621126447364,Latin America & Caribbean,Upper middle income
CUB,Cuba,1999,23973.00049,107399.9962,149.733044950489,Latin America & Caribbean,Upper middle income
CUW,Curacao,1999,,444.0037,,Latin America & Caribbean,High income
CYM,Cayman Islands,1999,126.9999981,239.9894,354.985964902871,Latin America & Caribbean,High income
CYP,Cyprus,1999,1705.599976,9240.0063,123.823889589833,Europe & Central Asia,High income
CZE,Czech Republic,1999,26361.99951,77270.0082,228.858431663828,Europe & Central Asia,High income
DEU,Germany,1999,113485.9961,348979.9929,218.142995566096,Europe & Central Asia,High income
DJI,Djibouti,1999,55.99999905,23180.0079,1.62059303537729,Middle East & North Africa,Lower middle income
DMA,Dominica,1999,475.9999847,750.0122,425.733807712204,Latin America & Caribbean,Upper middle income
DNK,Denmark,1999,5812.700195,42430.0016,91.8976495586074,Europe & Central Asia,High income
DOM,Dominican Republic,1999,14479.00024,48310.0009,201.048602153812,Latin America & Caribbean,Upper middle income
DZA,Algeria,1999,15878.00049,2381739.9907,4.47199171626056,Middle East & North Africa,Upper middle income
ECU,Ecuador,1999,138191.1035,248359.9951,373.248413463328,Latin America & Caribbean,Upper middle income
EGY,"Egypt, Arab Rep.",1999,575,995450.0017,0.387478777780186,Middle East & North Africa,Lower middle income
ERI,Eritrea,1999,15805,101000.0026,104.971799773003,Sub-Saharan Africa,Low income
ESP,Spain,1999,166601.9922,499440.0082,223.767180347571,Europe & Central Asia,High income
EST,Estonia,1999,22393.00049,42390.012,354.362925367818,Europe & Central Asia,High income
ETH,Ethiopia,1999,138459.0039,1000000.0101,92.8796834680742,Sub-Saharan Africa,Low income
FIN,Finland,1999,223880,304590.0088,493.059320598437,Europe & Central Asia,High income
FJI,Fiji,1999,9776.900024,18269.9895,358.973512551796,East Asia & Pacific,Upper middle income
FRA,France,1999,152037.002,547566.0155,186.256886703408,Europe & Central Asia,High income
FRO,Faroe Islands,1999,0.799999982,1396.01,0.384415575766234,Europe & Central Asia,High income
FSM,"Micronesia, Fed. Sts.",1999,638.3000183,699.9993,611.683519220409,East Asia & Pacific,Lower middle income
GAB,Gabon,1999,220000,257670.0091,572.741082733947,Sub-Saharan Africa,Upper middle income
GBR,United Kingdom,1999,29363.99902,241930.0093,81.4188543190627,Europe & Central Asia,High income
GEO,Georgia,1999,27597.7002,69490.0108,266.409704906277,Europe & Central Asia,Lower middle income
GHA,Ghana,1999,88807.99805,227539.9952,261.814601514593,Sub-Saharan Africa,Lower middle income
GIB,Gibraltar,1999,,9.9974,,Europe & Central Asia,High income
GIN,Guinea,1999,69400,245720.0081,189.460412116924,Sub-Saharan Africa,Low income
GMB,"Gambia, The",1999,4591.000061,10120.0106,304.316751498206,Sub-Saharan Africa,Low income
GNB,Guinea-Bissau,1999,21296.00098,28119.9926,508.021841278643,Sub-Saharan Africa,Low income
GNQ,Equatorial Guinea,1999,17546.99951,28050.0108,419.632734733318,Sub-Saharan Africa,Upper middle income
GRC,Greece,1999,35708.00049,128900.0006,185.828422786655,Europe & Central Asia,High income
GRD,Grenada,1999,169.8999977,339.9893,335.218247918793,Latin America & Caribbean,Upper middle income
GRL,Greenland,1999,2.199999988,410449.991,0.00359552204728951,Europe & Central Asia,High income
GTM,Guatemala,1999,42620,107160.0068,266.79656948286,Latin America & Caribbean,Upper middle income
GUM,Guam,1999,250,539.9891,310.566454026572,East Asia & Pacific,High income
GUY,Guyana,1999,166258.0078,196849.9974,566.561014403742,Latin America & Caribbean,Upper middle income
HKG,"Hong Kong SAR, China",1999,,1050.0119,,East Asia & Pacific,High income
HND,Honduras,1999,65663.99902,111889.9943,393.672977268229,Latin America & Caribbean,Lower middle income
HRV,Croatia,1999,18815,55909.9933,225.743009523845,Europe & Central Asia,High income
HTI,Haiti,1999,1096.999969,27560.0087,26.7009548950139,Latin America & Caribbean,Low income
HUN,Hungary,1999,19054.00024,89799.9879,142.334249701991,Europe & Central Asia,High income
IDN,Indonesia,1999,1013226.016,1811570.0092,375.189554000793,East Asia & Pacific,Lower middle income
IMN,Isle of Man,1999,34.60000038,570.0072,40.7188299637404,Europe & Central Asia,High income
IND,India,1999,652448.9844,2973190.0079,147.205291980143,South Asia,Lower middle income
IRL,Ireland,1999,6179.60022,68890.0114,60.1732753317297,Europe & Central Asia,High income
IRN,"Iran, Islamic Rep.",1999,93007.00195,1628759.9874,38.3052306421605,Middle East & North Africa,Upper middle income
IRQ,Iraq,1999,8165.999756,437370.0107,12.5244853609309,Middle East & North Africa,Upper middle income
ISL,Iceland,1999,275.3000069,100249.9904,1.84213481609061,Europe & Central Asia,High income
ISR,Israel,1999,1508.999939,21639.9939,46.7769193354805,Middle East & North Africa,High income
ITA,Italy,1999,82910.99609,294109.9882,189.104510280392,Europe & Central Asia,High income
JAM,Jamaica,1999,3412.69989,10830.0073,211.382425680443,Latin America & Caribbean,Upper middle income
JOR,Jordan,1999,975,88240.005,7.41205477039581,Middle East & North Africa,Upper middle income
JPN,Japan,1999,248834.0039,364499.9981,457.943316944448,East Asia & Pacific,High income
KAZ,Kazakhstan,1999,33706.99951,2699699.9939,8.37537222372592,Europe & Central Asia,Upper middle income
KEN,Kenya,1999,36736.99951,569139.9903,43.2996223447824,Sub-Saharan Africa,Lower middle income
KGZ,Kyrgyz Republic,1999,8561.099854,191799.9895,29.9419797051748,Europe & Central Asia,Lower middle income
KHM,Cambodia,1999,116857.998,176519.9996,444.082901744919,East Asia & Pacific,Lower middle income
KIR,Kiribati,1999,121.4999962,809.9966,100.621919216602,East Asia & Pacific,Lower middle income
KNA,St. Kitts and Nevis,1999,110,260.0101,283.793206494671,Latin America & Caribbean,High income
KOR,"Korea, Rep.",1999,62962.00195,96459.9916,437.855527742753,East Asia & Pacific,High income
KWT,Kuwait,1999,47.10000038,17820.0029,1.77301605573295,Middle East & North Africa,High income
LAO,Lao PDR,1999,166378.8086,230800.0023,483.57264941399,East Asia & Pacific,Lower middle income
LBN,Lebanon,1999,1310,10230.0079,85.900334446467,Middle East & North Africa,Upper middle income
LBR,Liberia,1999,46590,96320.0021,324.470901356012,Sub-Saharan Africa,Low income
LBY,Libya,1999,2170,1759539.9913,0.827294467416178,Middle East & North Africa,Upper middle income
LCA,St. Lucia,1999,212.6000023,609.9968,233.795009322775,Latin America & Caribbean,Upper middle income
LIE,Liechtenstein,1999,68.60000134,160.0102,287.591459162512,Europe & Central Asia,High income
LKA,Sri Lanka,1999,22011.99951,62710.0124,235.462708843335,South Asia,Lower middle income
LSO,Lesotho,1999,417.9999924,30360.0059,9.2357878923154,Sub-Saharan Africa,Lower middle income
LTU,Lithuania,1999,20125,62679.9943,215.380543676916,Europe & Central Asia,High income
LUX,Luxembourg,1999,870,,,Europe & Central Asia,High income
LVA,Latvia,1999,32341.99951,62196.001,348.822051940335,Europe & Central Asia,High income
MAC,"Macao SAR, China",1999,,19.9948,,East Asia & Pacific,High income
MAF,St. Martin (French part),1999,10,54.39,123.333333333333,Latin America & Caribbean,High income
MAR,Morocco,1999,49891.00098,446299.994,74.9885342086601,Middle East & North Africa,Lower middle income
MCO,Monaco,1999,,1.9943,,Europe & Central Asia,High income
MDA,Moldova,1999,3235,32899.993,65.9595991403402,Europe & Central Asia,Lower middle income
MDG,Madagascar,1999,130899.0039,581540.0038,150.992812587933,Sub-Saharan Africa,Low income
MDV,Maldives,1999,10,299.9997,22.360355693689,South Asia,Upper middle income
MEX,Mexico,1999,680463.9844,1943950.0115,234.81161690117,Latin America & Caribbean,Upper middle income
MHL,Marshall Islands,1999,126.4000034,180.005,471.04461698705,East Asia & Pacific,Upper middle income
MKD,North Macedonia,1999,9534.000244,25429.9927,251.49447658621,Europe & Central Asia,Upper middle income
MLI,Mali,1999,59790,1220189.9997,32.870069341546,Sub-Saharan Africa,Low income
MLT,Malta,1999,3.49999994,319.9945,7.33711035580736,Middle East & North Africa,High income
MMR,Myanmar,1999,353030,653540.0095,362.358923489901,East Asia & Pacific,Lower middle income
MNE,Montenegro,1999,6260,13449.9995,312.213439115741,Europe & Central Asia,Upper middle income
MNG,Mongolia,1999,117989.0039,1553560.0108,50.9463446252082,East Asia & Pacific,Lower middle income
MNP,Northern Mariana Islands,1999,321.3000107,460.0099,468.536134065086,East Asia & Pacific,High income
MOZ,Mozambique,1999,414070,786379.9958,353.216381626578,Sub-Saharan Africa,Low income
MRT,Mauritania,1999,3267.999878,1030700.0053,2.12691082457413,Sub-Saharan Africa,Lower middle income
MUS,Mauritius,1999,418.1999969,2029.9902,138.194135085228,Sub-Saharan Africa,Upper middle income
MWI,Malawi,1999,35998.99902,94279.9886,256.135887277846,Sub-Saharan Africa,Low income
MYS,Malaysia,1999,216695,328549.9952,442.432430600139,East Asia & Pacific,Upper middle income
NAM,Namibia,1999,81050,823290.0081,66.0388805464479,Sub-Saharan Africa,Upper middle income
NCL,New Caledonia,1999,8390,18280.0128,307.882492292347,East Asia & Pacific,High income
NER,Niger,1999,13896.99951,1266700.0024,7.35947440091605,Sub-Saharan Africa,Low income
NGA,Nigeria,1999,135467.002,910770.0035,99.7755956634555,Sub-Saharan Africa,Lower middle income
NIC,Nicaragua,1999,38840,120339.9988,216.505406845658,Latin America & Caribbean,Lower middle income
NLD,Netherlands,1999,3585,33760.0025,71.233817296074,Europe & Central Asia,High income
NOR,Norway,1999,121149.0039,365243.9756,222.503227254213,Europe & Central Asia,High income
NPL,Nepal,1999,39916.99951,143000.0124,187.249791044795,South Asia,Low income
NRU,Nauru,1999,,19.9948,,East Asia & Pacific,Upper middle income
NZL,New Zealand,1999,100909.0039,263309.9931,257.076338460316,East Asia & Pacific,High income
OMN,Oman,1999,20,309500.0013,0.0433479804318178,Middle East & North Africa,High income
PAK,Pakistan,1999,21571.00098,770880.0113,18.7708112226074,South Asia,Lower middle income
PAN,Panama,1999,48842.99805,74339.993,440.736812040331,Latin America & Caribbean,High income
PER,Peru,1999,763243.9844,1279999.9891,399.993516824448,Latin America & Caribbean,Upper middle income
PHL,Philippines,1999,69797.99805,298169.9945,157.028527134109,East Asia & Pacific,Lower middle income
PLW,Palau,1999,394.3999863,460.0099,575.13426300152,East Asia & Pacific,High income
PNG,Papua New Guinea,1999,336026.9922,452859.9978,497.748239484008,East Asia & Pacific,Lower middle income
POL,Poland,1999,90412.00195,306290.0071,198.012581612818,Europe & Central Asia,High income
PRI,Puerto Rico,1999,4337.799988,8869.9989,328.054111703473,Latin America & Caribbean,High income
